cmpgn_name,control_yn,redeemer_yn,user_id,gender,age,CK_DATE,BUY_QTY,GMB
2010_AutoParts_Coupon,t,n,41,10,44,2010/7/13,1,0.01
2010_AutoParts_Coupon,t,n,40,10,54,2010/7/13,1,0.99
2010_AutoParts_Coupon,t,n,39,0,56,2010/7/13,1,0.99
2010_AutoParts_Coupon,t,n,38,10,32,2010/7/13,1,2
2010_AutoParts_Coupon,t,n,37,10,64,2010/7/13,1,2.25
2010_AutoParts_Coupon,t,n,36,10,24,2010/7/13,1,3.75
2010_AutoParts_Coupon,t,n,35,0,80,2010/7/13,1,3.99
2010_AutoParts_Coupon,t,n,34,0,54,2010/7/13,1,4.99
2010_AutoParts_Coupon,t,n,33,10,62,2010/7/13,1,5.01
2010_AutoParts_Coupon,t,n,32,10,54,2010/7/13,1,5.49
2010_AutoParts_Coupon,t,n,30,10,40,2010/7/13,1,5.99
2010_AutoParts_Coupon,t,n,31,10,62,2010/7/13,1,5.99
2010_AutoParts_Coupon,t,n,29,10,80,2010/7/13,1,6.95
2010_AutoParts_Coupon,t,n,28,10,48,2010/7/13,1,7
2010_AutoParts_Coupon,t,n,27,10,62,2010/7/13,7,8.15
2010_AutoParts_Coupon,t,n,26,10,35,2010/7/13,1,8.37
2010_AutoParts_Coupon,t,n,25,10,46,2010/7/13,1,9.95
2010_AutoParts_Coupon,t,n,24,10,56,2010/7/13,1,10.16
2010_AutoParts_Coupon,c,n,1251,10,66,2010/7/13,1,11.36
2010_AutoParts_Coupon,t,n,23,10,40,2010/7/13,1,12.97
2010_AutoParts_Coupon,c,n,1247,10,40,2010/7/13,1,15
2010_AutoParts_Coupon,t,n,22,10,42,2010/7/13,1,15
2010_AutoParts_Coupon,t,n,21,10,46,2010/7/13,2,16.12
2010_AutoParts_Coupon,t,n,20,10,40,2010/7/13,2,17.59
2010_AutoParts_Coupon,t,n,19,10,32,2010/7/13,1,17.94
2010_AutoParts_Coupon,t,n,18,10,32,2010/7/13,1,18.95
2010_AutoParts_Coupon,c,n,1190,0,56,2010/7/13,2,21
2010_AutoParts_Coupon,t,n,17,10,46,2010/7/13,2,23.43
2010_AutoParts_Coupon,t,n,16,0,46,2010/7/13,1,24.99
2010_AutoParts_Coupon,t,n,15,0,20,2010/7/13,1,25.99
2010_AutoParts_Coupon,t,n,14,0,48,2010/7/13,3,26.48
2010_AutoParts_Coupon,c,n,1248,10,52,2010/7/13,2,26.99
2010_AutoParts_Coupon,t,n,13,0,54,2010/7/13,1,27.99
2010_AutoParts_Coupon,t,y,410,0,38,2010/7/13,1,31
2010_AutoParts_Coupon,c,n,1281,0,58,2010/7/13,1,32.11
2010_AutoParts_Coupon,t,y,411,0,62,2010/7/13,1,32.49
2010_AutoParts_Coupon,t,y,408,10,46,2010/7/13,3,36.61
2010_AutoParts_Coupon,t,y,409,0,38,2010/7/13,1,39.01
2010_AutoParts_Coupon,t,n,8,0,42,2010/7/13,6,40.6
2010_AutoParts_Coupon,t,n,7,10,48,2010/7/13,1,42
2010_AutoParts_Coupon,t,n,6,0,70,2010/7/13,2,55.96
2010_AutoParts_Coupon,t,n,5,10,50,2010/7/13,1,57
2010_AutoParts_Coupon,t,n,4,0,34,2010/7/13,2,62.14
2010_AutoParts_Coupon,c,n,1234,0,52,2010/7/13,2,90
2010_AutoParts_Coupon,t,n,3,10,20,2010/7/13,1,180
2010_AutoParts_Coupon,t,n,2,0,56,2010/7/13,1,200
2010_AutoParts_Coupon,t,n,1,0,46,2010/7/13,2,229.45
2010_AutoParts_Coupon,t,n,69,10,70,2010/7/14,1,2.31
2010_AutoParts_Coupon,t,n,68,10,28,2010/7/14,1,3
2010_AutoParts_Coupon,t,n,67,10,54,2010/7/14,1,4.25
2010_AutoParts_Coupon,t,n,66,10,24,2010/7/14,1,4.5
2010_AutoParts_Coupon,t,n,65,10,32,2010/7/14,1,5
2010_AutoParts_Coupon,t,n,64,10,36,2010/7/14,1,5
2010_AutoParts_Coupon,t,n,63,0,30,2010/7/14,1,5.5
2010_AutoParts_Coupon,t,n,62,0,40,2010/7/14,1,5.77
2010_AutoParts_Coupon,t,n,61,0,35,2010/7/14,1,8.42
2010_AutoParts_Coupon,t,n,60,0,34,2010/7/14,1,9.49
2010_AutoParts_Coupon,t,n,59,0,46,2010/7/14,1,12.45
2010_AutoParts_Coupon,t,n,58,10,26,2010/7/14,1,12.5
2010_AutoParts_Coupon,t,n,57,10,30,2010/7/14,1,14.99
2010_AutoParts_Coupon,t,n,56,10,34,2010/7/14,1,15.65
2010_AutoParts_Coupon,c,n,1208,0,48,2010/7/14,2,25.98
2010_AutoParts_Coupon,t,n,55,10,54,2010/7/14,5,26.25
2010_AutoParts_Coupon,t,n,54,0,42,2010/7/14,4,28.03
2010_AutoParts_Coupon,t,n,53,10,32,2010/7/14,1,28.75
2010_AutoParts_Coupon,t,y,450,0,62,2010/7/14,1,28.88
2010_AutoParts_Coupon,t,y,482,10,43,2010/7/14,1,29.55
2010_AutoParts_Coupon,c,n,1235,10,34,2010/7/14,2,30.29
2010_AutoParts_Coupon,t,y,451,0,48,2010/7/14,4,37.7
2010_AutoParts_Coupon,t,y,412,10,50,2010/7/14,1,40
2010_AutoParts_Coupon,c,n,1188,10,66,2010/7/14,1,40.95
2010_AutoParts_Coupon,t,y,452,10,32,2010/7/14,2,43.95
2010_AutoParts_Coupon,t,n,47,10,54,2010/7/14,1,55
2010_AutoParts_Coupon,t,n,42,10,64,2010/7/14,2,72.99
2010_AutoParts_Coupon,t,n,46,0,30,2010/7/14,2,79.98
2010_AutoParts_Coupon,t,n,45,10,50,2010/7/14,3,85.5
2010_AutoParts_Coupon,t,n,44,10,40,2010/7/14,1,100.99
2010_AutoParts_Coupon,t,n,43,0,46,2010/7/14,1,122.5
2010_AutoParts_Coupon,t,n,119,10,56,2010/7/15,1,0.99
2010_AutoParts_Coupon,t,n,118,10,48,2010/7/15,1,2.25
2010_AutoParts_Coupon,t,n,117,10,48,2010/7/15,1,2.3
2010_AutoParts_Coupon,t,n,116,10,26,2010/7/15,1,2.48
2010_AutoParts_Coupon,t,n,115,10,70,2010/7/15,1,3.92
2010_AutoParts_Coupon,t,n,113,10,24,2010/7/15,1,4.99
2010_AutoParts_Coupon,t,n,114,0,46,2010/7/15,1,4.99
2010_AutoParts_Coupon,t,n,112,10,46,2010/7/15,1,5.69
2010_AutoParts_Coupon,t,n,111,10,20,2010/7/15,2,6.28
2010_AutoParts_Coupon,t,n,110,0,30,2010/7/15,1,6.99
2010_AutoParts_Coupon,t,n,109,0,38,2010/7/15,1,7.95
2010_AutoParts_Coupon,t,n,108,0,50,2010/7/15,1,8.27
2010_AutoParts_Coupon,t,n,107,0,28,2010/7/15,1,8.95
2010_AutoParts_Coupon,t,n,106,0,70,2010/7/15,1,9.49
2010_AutoParts_Coupon,t,n,105,0,80,2010/7/15,1,10.49
2010_AutoParts_Coupon,t,n,104,10,50,2010/7/15,4,12
2010_AutoParts_Coupon,t,n,103,0,72,2010/7/15,1,12.6
2010_AutoParts_Coupon,t,n,102,10,32,2010/7/15,1,13
2010_AutoParts_Coupon,t,n,101,10,64,2010/7/15,8,14.87
2010_AutoParts_Coupon,t,n,99,10,30,2010/7/15,1,14.99
2010_AutoParts_Coupon,t,n,100,0,30,2010/7/15,1,14.99
2010_AutoParts_Coupon,t,n,98,0,30,2010/7/15,1,15.99
2010_AutoParts_Coupon,t,n,97,10,26,2010/7/15,1,16
2010_AutoParts_Coupon,t,n,96,0,48,2010/7/15,1,16.5
2010_AutoParts_Coupon,t,n,95,0,30,2010/7/15,1,17
2010_AutoParts_Coupon,t,n,94,10,62,2010/7/15,11,17.29
2010_AutoParts_Coupon,t,n,93,10,38,2010/7/15,1,17.5
2010_AutoParts_Coupon,c,n,1204,10,46,2010/7/15,1,20.5
2010_AutoParts_Coupon,t,n,92,10,52,2010/7/15,1,20.5
2010_AutoParts_Coupon,t,n,91,0,40,2010/7/15,2,20.7
2010_AutoParts_Coupon,t,n,90,10,52,2010/7/15,1,22.5
2010_AutoParts_Coupon,c,n,1243,10,52,2010/7/15,2,22.79
2010_AutoParts_Coupon,c,n,1231,0,52,2010/7/15,1,22.99
2010_AutoParts_Coupon,t,n,89,0,54,2010/7/15,1,22.99
2010_AutoParts_Coupon,t,n,88,0,42,2010/7/15,3,23.5
2010_AutoParts_Coupon,t,n,87,0,36,2010/7/15,1,23.96
2010_AutoParts_Coupon,t,n,86,0,28,2010/7/15,1,24.99
2010_AutoParts_Coupon,t,n,85,0,20,2010/7/15,1,26
2010_AutoParts_Coupon,t,y,484,0,48,2010/7/15,2,26.75
2010_AutoParts_Coupon,t,y,483,0,50,2010/7/15,1,29.95
2010_AutoParts_Coupon,c,n,1278,10,47,2010/7/15,2,31.41
2010_AutoParts_Coupon,t,y,408,10,46,2010/7/15,1,35
2010_AutoParts_Coupon,c,n,1211,10,34,2010/7/15,2,39.98
2010_AutoParts_Coupon,c,n,1181,0,49,2010/7/15,2,43
2010_AutoParts_Coupon,t,y,409,0,38,2010/7/15,2,43.29
2010_AutoParts_Coupon,t,n,80,0,40,2010/7/15,2,44.77
2010_AutoParts_Coupon,t,n,79,10,48,2010/7/15,1,46.99
2010_AutoParts_Coupon,t,n,78,0,46,2010/7/15,13,50.45
2010_AutoParts_Coupon,t,n,77,0,34,2010/7/15,1,56
2010_AutoParts_Coupon,t,n,76,10,50,2010/7/15,4,69.15
2010_AutoParts_Coupon,t,n,75,0,18,2010/7/15,1,84
2010_AutoParts_Coupon,t,n,74,0,20,2010/7/15,1,91.99
2010_AutoParts_Coupon,t,n,70,0,66,2010/7/15,1,100
2010_AutoParts_Coupon,t,n,73,0,48,2010/7/15,5,104.95
2010_AutoParts_Coupon,t,n,72,0,60,2010/7/15,3,126.51
2010_AutoParts_Coupon,t,n,71,0,46,2010/7/15,3,146.6
2010_AutoParts_Coupon,t,n,157,10,30,2010/7/16,1,0.01
2010_AutoParts_Coupon,t,n,156,10,62,2010/7/16,1,0.99
2010_AutoParts_Coupon,t,n,155,10,24,2010/7/16,1,1.99
2010_AutoParts_Coupon,t,n,154,0,46,2010/7/16,1,1.99
2010_AutoParts_Coupon,t,n,153,0,40,2010/7/16,1,2
2010_AutoParts_Coupon,t,n,152,10,56,2010/7/16,1,2.5
2010_AutoParts_Coupon,t,n,151,10,26,2010/7/16,1,3.76
2010_AutoParts_Coupon,t,n,150,0,48,2010/7/16,1,4.5
2010_AutoParts_Coupon,t,n,149,0,46,2010/7/16,1,4.99
2010_AutoParts_Coupon,t,n,148,0,80,2010/7/16,1,5
2010_AutoParts_Coupon,t,n,147,0,44,2010/7/16,1,5.91
2010_AutoParts_Coupon,t,n,146,10,64,2010/7/16,5,5.97
2010_AutoParts_Coupon,t,n,145,0,48,2010/7/16,1,7.05
2010_AutoParts_Coupon,t,n,144,10,32,2010/7/16,1,7.5
2010_AutoParts_Coupon,t,n,143,0,30,2010/7/16,1,8.51
2010_AutoParts_Coupon,t,n,142,10,34,2010/7/16,2,9
2010_AutoParts_Coupon,t,n,141,10,54,2010/7/16,1,9.03
2010_AutoParts_Coupon,t,n,140,0,42,2010/7/16,4,9.96
2010_AutoParts_Coupon,t,n,139,10,50,2010/7/16,1,9.99
2010_AutoParts_Coupon,t,n,138,0,54,2010/7/16,1,11.71
2010_AutoParts_Coupon,t,n,137,10,28,2010/7/16,1,14.95
2010_AutoParts_Coupon,t,n,136,10,22,2010/7/16,1,14.99
2010_AutoParts_Coupon,t,n,135,10,34,2010/7/16,1,14.99
2010_AutoParts_Coupon,t,n,134,10,46,2010/7/16,1,18
2010_AutoParts_Coupon,t,n,133,10,62,2010/7/16,11,23.86
2010_AutoParts_Coupon,t,n,132,0,30,2010/7/16,1,24.95
2010_AutoParts_Coupon,t,n,131,0,60,2010/7/16,1,26.6
2010_AutoParts_Coupon,t,n,130,10,38,2010/7/16,1,27.06
2010_AutoParts_Coupon,t,y,412,10,50,2010/7/16,2,28.35
2010_AutoParts_Coupon,c,n,1260,10,34,2010/7/16,2,41.93
2010_AutoParts_Coupon,t,y,410,0,38,2010/7/16,1,41.99
2010_AutoParts_Coupon,t,y,411,0,62,2010/7/16,1,53.99
2010_AutoParts_Coupon,t,y,450,0,62,2010/7/16,3,59.84
2010_AutoParts_Coupon,t,n,125,0,32,2010/7/16,2,65.99
2010_AutoParts_Coupon,t,n,124,0,56,2010/7/16,1,76.02
2010_AutoParts_Coupon,t,n,123,0,40,2010/7/16,1,86
2010_AutoParts_Coupon,t,n,122,10,26,2010/7/16,1,229.99
2010_AutoParts_Coupon,t,n,121,10,52,2010/7/16,1,320
2010_AutoParts_Coupon,t,n,120,0,28,2010/7/16,1,485.01
2010_AutoParts_Coupon,t,n,199,10,48,2010/7/17,1,1.25
2010_AutoParts_Coupon,t,n,198,10,32,2010/7/17,1,3.39
2010_AutoParts_Coupon,t,n,197,10,62,2010/7/17,1,3.4
2010_AutoParts_Coupon,t,n,196,0,28,2010/7/17,1,3.98
2010_AutoParts_Coupon,t,n,195,10,62,2010/7/17,1,4.99
2010_AutoParts_Coupon,t,n,194,10,35,2010/7/17,1,5.49
2010_AutoParts_Coupon,t,n,193,10,42,2010/7/17,1,6
2010_AutoParts_Coupon,t,n,192,0,60,2010/7/17,1,6.99
2010_AutoParts_Coupon,t,n,191,10,40,2010/7/17,1,7.5
2010_AutoParts_Coupon,t,n,190,0,46,2010/7/17,1,8.5
2010_AutoParts_Coupon,t,n,189,0,54,2010/7/17,1,8.99
2010_AutoParts_Coupon,t,n,188,10,38,2010/7/17,1,9
2010_AutoParts_Coupon,t,n,187,10,56,2010/7/17,1,9.99
2010_AutoParts_Coupon,t,n,186,10,50,2010/7/17,1,10.5
2010_AutoParts_Coupon,t,n,185,10,40,2010/7/17,1,13
2010_AutoParts_Coupon,t,n,184,0,48,2010/7/17,1,13.18
2010_AutoParts_Coupon,t,n,183,10,64,2010/7/17,7,13.62
2010_AutoParts_Coupon,t,n,182,0,72,2010/7/17,1,14.5
2010_AutoParts_Coupon,t,n,181,0,64,2010/7/17,2,14.52
2010_AutoParts_Coupon,t,n,180,0,34,2010/7/17,1,15
2010_AutoParts_Coupon,t,n,179,10,28,2010/7/17,1,15.99
2010_AutoParts_Coupon,t,n,178,10,46,2010/7/17,1,20
2010_AutoParts_Coupon,c,n,1201,0,49,2010/7/17,1,20.99
2010_AutoParts_Coupon,t,n,177,0,46,2010/7/17,3,21.49
2010_AutoParts_Coupon,t,n,176,10,50,2010/7/17,1,21.99
2010_AutoParts_Coupon,t,n,175,0,60,2010/7/17,1,23.5
2010_AutoParts_Coupon,t,n,174,10,56,2010/7/17,3,23.62
2010_AutoParts_Coupon,t,n,173,10,50,2010/7/17,4,23.7
2010_AutoParts_Coupon,t,y,482,10,43,2010/7/17,1,25
2010_AutoParts_Coupon,c,n,1214,10,34,2010/7/17,4,25.69
2010_AutoParts_Coupon,c,n,1271,10,64,2010/7/17,1,28.61
2010_AutoParts_Coupon,t,y,451,0,48,2010/7/17,3,29.75
2010_AutoParts_Coupon,t,y,452,10,32,2010/7/17,4,33.33
2010_AutoParts_Coupon,c,n,1185,0,68,2010/7/17,1,33.49
2010_AutoParts_Coupon,t,y,483,0,50,2010/7/17,1,34.95
2010_AutoParts_Coupon,t,n,168,10,62,2010/7/17,1,34.99
2010_AutoParts_Coupon,t,n,167,0,35,2010/7/17,3,37.5
2010_AutoParts_Coupon,t,n,166,10,56,2010/7/17,1,39.98
2010_AutoParts_Coupon,t,n,165,0,32,2010/7/17,1,40
2010_AutoParts_Coupon,c,n,1194,0,36,2010/7/17,3,41.81
2010_AutoParts_Coupon,t,n,164,0,48,2010/7/17,2,42.99
2010_AutoParts_Coupon,t,n,163,10,54,2010/7/17,1,49
2010_AutoParts_Coupon,t,n,162,0,42,2010/7/17,4,52.55
2010_AutoParts_Coupon,t,n,161,10,32,2010/7/17,1,80
2010_AutoParts_Coupon,t,n,160,10,54,2010/7/17,1,120
2010_AutoParts_Coupon,t,n,159,0,50,2010/7/17,1,150
2010_AutoParts_Coupon,t,n,158,0,34,2010/7/17,1,206.5
2010_AutoParts_Coupon,t,n,250,10,56,2010/7/18,1,0.99
2010_AutoParts_Coupon,t,n,249,10,54,2010/7/18,1,1
2010_AutoParts_Coupon,t,n,248,10,52,2010/7/18,1,1.04
2010_AutoParts_Coupon,t,n,247,10,48,2010/7/18,1,2.75
2010_AutoParts_Coupon,t,n,246,0,44,2010/7/18,2,3.85
2010_AutoParts_Coupon,t,n,245,0,54,2010/7/18,1,4.34
2010_AutoParts_Coupon,t,n,244,10,64,2010/7/18,1,4.95
2010_AutoParts_Coupon,t,n,243,0,54,2010/7/18,1,6.27
2010_AutoParts_Coupon,t,n,242,0,36,2010/7/18,1,6.66
2010_AutoParts_Coupon,t,n,241,10,52,2010/7/18,1,6.99
2010_AutoParts_Coupon,t,n,240,10,56,2010/7/18,7,8.21
2010_AutoParts_Coupon,t,n,239,0,46,2010/7/18,1,9.85
2010_AutoParts_Coupon,t,n,238,0,48,2010/7/18,1,9.99
2010_AutoParts_Coupon,c,n,1286,0,23,2010/7/18,1,10.99
2010_AutoParts_Coupon,t,n,237,0,42,2010/7/18,2,11.98
2010_AutoParts_Coupon,c,n,1179,0,49,2010/7/18,1,12.29
2010_AutoParts_Coupon,t,n,236,0,56,2010/7/18,1,12.89
2010_AutoParts_Coupon,t,n,235,10,52,2010/7/18,1,13.49
2010_AutoParts_Coupon,t,n,234,10,30,2010/7/18,1,13.79
2010_AutoParts_Coupon,t,n,233,0,40,2010/7/18,4,13.92
2010_AutoParts_Coupon,t,n,232,0,48,2010/7/18,1,14.24
2010_AutoParts_Coupon,t,n,231,10,56,2010/7/18,2,14.62
2010_AutoParts_Coupon,t,n,230,10,30,2010/7/18,1,15
2010_AutoParts_Coupon,t,n,229,0,35,2010/7/18,2,15.25
2010_AutoParts_Coupon,t,n,228,10,32,2010/7/18,2,16
2010_AutoParts_Coupon,t,n,227,10,64,2010/7/18,8,16.35
2010_AutoParts_Coupon,t,n,226,0,35,2010/7/18,2,16.99
2010_AutoParts_Coupon,t,n,225,0,46,2010/7/18,1,19.99
2010_AutoParts_Coupon,t,n,224,0,32,2010/7/18,1,20
2010_AutoParts_Coupon,t,n,223,0,54,2010/7/18,1,21.46
2010_AutoParts_Coupon,t,n,222,0,50,2010/7/18,1,21.5
2010_AutoParts_Coupon,t,n,221,10,46,2010/7/18,2,22.98
2010_AutoParts_Coupon,c,n,1269,0,20,2010/7/18,1,23.49
2010_AutoParts_Coupon,c,n,1225,10,19,2010/7/18,1,27.6
2010_AutoParts_Coupon,t,n,220,0,32,2010/7/18,1,28
2010_AutoParts_Coupon,t,n,219,0,34,2010/7/18,1,29.99
2010_AutoParts_Coupon,t,n,218,0,60,2010/7/18,1,34
2010_AutoParts_Coupon,c,n,1195,10,34,2010/7/18,5,34.36
2010_AutoParts_Coupon,c,n,1282,0,36,2010/7/18,3,35.1
2010_AutoParts_Coupon,t,y,409,0,38,2010/7/18,1,37.25
2010_AutoParts_Coupon,t,y,484,0,48,2010/7/18,3,39.94
2010_AutoParts_Coupon,t,y,408,10,46,2010/7/18,3,41.24
2010_AutoParts_Coupon,t,y,410,0,38,2010/7/18,3,46.12
2010_AutoParts_Coupon,t,n,213,10,35,2010/7/18,1,49.99
2010_AutoParts_Coupon,t,n,212,10,30,2010/7/18,32,53.61
2010_AutoParts_Coupon,t,n,211,10,28,2010/7/18,1,57.99
2010_AutoParts_Coupon,t,n,210,0,60,2010/7/18,3,71.48
2010_AutoParts_Coupon,t,n,209,0,20,2010/7/18,2,84.99
2010_AutoParts_Coupon,t,n,208,0,70,2010/7/18,1,86
2010_AutoParts_Coupon,t,n,207,0,38,2010/7/18,4,88.66
2010_AutoParts_Coupon,t,n,206,0,50,2010/7/18,1,90.99
2010_AutoParts_Coupon,t,n,205,0,42,2010/7/18,1,94.99
2010_AutoParts_Coupon,t,n,204,0,46,2010/7/18,9,127.14
2010_AutoParts_Coupon,t,n,203,0,52,2010/7/18,1,127.5
2010_AutoParts_Coupon,t,n,202,10,46,2010/7/18,2,132.01
2010_AutoParts_Coupon,c,n,1227,0,52,2010/7/18,1,146.99
2010_AutoParts_Coupon,t,n,201,0,48,2010/7/18,4,158.99
2010_AutoParts_Coupon,t,n,200,10,46,2010/7/18,1,194.55
2010_AutoParts_Coupon,t,n,295,10,38,2010/7/19,1,0.99
2010_AutoParts_Coupon,t,n,293,0,42,2010/7/19,1,0.99
2010_AutoParts_Coupon,t,n,294,10,62,2010/7/19,1,0.99
2010_AutoParts_Coupon,t,n,292,10,36,2010/7/19,1,1
2010_AutoParts_Coupon,t,n,291,10,34,2010/7/19,1,1.99
2010_AutoParts_Coupon,t,n,290,0,56,2010/7/19,1,1.99
2010_AutoParts_Coupon,t,n,289,0,48,2010/7/19,1,3
2010_AutoParts_Coupon,t,n,288,0,38,2010/7/19,1,3.15
2010_AutoParts_Coupon,t,n,287,10,32,2010/7/19,1,3.47
2010_AutoParts_Coupon,t,n,286,10,50,2010/7/19,1,4.99
2010_AutoParts_Coupon,t,n,285,10,35,2010/7/19,1,5.05
2010_AutoParts_Coupon,t,n,284,0,30,2010/7/19,2,5.14
2010_AutoParts_Coupon,t,n,283,10,32,2010/7/19,1,5.69
2010_AutoParts_Coupon,t,n,282,0,46,2010/7/19,2,6.25
2010_AutoParts_Coupon,t,n,281,0,48,2010/7/19,1,6.98
2010_AutoParts_Coupon,t,n,280,10,32,2010/7/19,1,8
2010_AutoParts_Coupon,t,n,279,0,42,2010/7/19,1,8
2010_AutoParts_Coupon,t,n,278,0,42,2010/7/19,3,9.74
2010_AutoParts_Coupon,t,n,277,0,60,2010/7/19,1,9.92
2010_AutoParts_Coupon,t,n,275,0,30,2010/7/19,1,9.99
2010_AutoParts_Coupon,t,n,276,10,46,2010/7/19,1,9.99
2010_AutoParts_Coupon,t,n,274,10,56,2010/7/19,2,12.98
2010_AutoParts_Coupon,t,n,273,0,36,2010/7/19,2,13.8
2010_AutoParts_Coupon,t,n,272,10,58,2010/7/19,1,15.99
2010_AutoParts_Coupon,t,n,271,10,30,2010/7/19,1,16
2010_AutoParts_Coupon,t,n,270,10,30,2010/7/19,12,16.04
2010_AutoParts_Coupon,t,n,269,10,46,2010/7/19,2,16.58
2010_AutoParts_Coupon,t,n,268,0,54,2010/7/19,1,17.95
2010_AutoParts_Coupon,t,n,267,0,48,2010/7/19,1,19.99
2010_AutoParts_Coupon,t,n,266,10,52,2010/7/19,1,21.5
2010_AutoParts_Coupon,t,n,265,10,30,2010/7/19,16,21.75
2010_AutoParts_Coupon,t,n,264,0,32,2010/7/19,1,23.99
2010_AutoParts_Coupon,c,n,1230,10,52,2010/7/19,2,25.79
2010_AutoParts_Coupon,t,n,263,0,28,2010/7/19,1,26.95
2010_AutoParts_Coupon,t,n,262,0,48,2010/7/19,1,29.56
2010_AutoParts_Coupon,t,n,261,10,46,2010/7/19,1,29.99
2010_AutoParts_Coupon,t,y,412,10,50,2010/7/19,1,31.02
2010_AutoParts_Coupon,c,n,1261,0,52,2010/7/19,2,39.95
2010_AutoParts_Coupon,t,y,411,0,62,2010/7/19,1,44.99
2010_AutoParts_Coupon,t,y,451,0,48,2010/7/19,5,49.72
2010_AutoParts_Coupon,c,n,1254,0,32,2010/7/19,1,49.99
2010_AutoParts_Coupon,t,y,450,0,62,2010/7/19,1,53.85
2010_AutoParts_Coupon,t,n,256,10,46,2010/7/19,1,79.49
