cmpgn_name,control_yn,redeemer_yn,user_id,gender,age,CK_DATE,BUY_QTY,GMB
2010_AutoParts_Coupon,t,n,849,0,48,2010/8/4,3,88.98
2010_AutoParts_Coupon,t,n,848,0,32,2010/8/4,1,139.99
2010_AutoParts_Coupon,t,n,847,0,30,2010/8/4,1,175
2010_AutoParts_Coupon,t,n,922,10,20,2010/8/5,1,0.99
2010_AutoParts_Coupon,t,n,921,10,26,2010/8/5,1,0.99
2010_AutoParts_Coupon,t,n,920,10,32,2010/8/5,1,0.99
2010_AutoParts_Coupon,t,n,919,10,33,2010/8/5,1,2.37
2010_AutoParts_Coupon,t,n,918,10,34,2010/8/5,1,3
2010_AutoParts_Coupon,t,n,917,10,50,2010/8/5,1,3
2010_AutoParts_Coupon,t,n,916,10,64,2010/8/5,2,3.25
2010_AutoParts_Coupon,t,n,915,10,46,2010/8/5,1,3.96
2010_AutoParts_Coupon,t,n,914,0,34,2010/8/5,1,3.99
2010_AutoParts_Coupon,t,n,913,0,56,2010/8/5,2,4.07
2010_AutoParts_Coupon,t,n,912,10,38,2010/8/5,1,4.99
2010_AutoParts_Coupon,t,n,911,10,60,2010/8/5,1,5
2010_AutoParts_Coupon,t,n,910,10,40,2010/8/5,1,6.1
2010_AutoParts_Coupon,t,n,909,0,56,2010/8/5,1,6.59
2010_AutoParts_Coupon,t,n,908,0,50,2010/8/5,1,6.99
2010_AutoParts_Coupon,t,n,907,10,48,2010/8/5,1,7.99
2010_AutoParts_Coupon,t,n,906,0,56,2010/8/5,1,8.95
2010_AutoParts_Coupon,t,n,905,10,46,2010/8/5,1,9.95
2010_AutoParts_Coupon,t,n,903,0,32,2010/8/5,1,9.99
2010_AutoParts_Coupon,t,n,904,0,60,2010/8/5,1,9.99
2010_AutoParts_Coupon,t,n,902,10,22,2010/8/5,1,10.5
2010_AutoParts_Coupon,t,n,900,10,36,2010/8/5,1,13.5
2010_AutoParts_Coupon,t,n,901,10,48,2010/8/5,2,13.5
2010_AutoParts_Coupon,t,n,899,0,50,2010/8/5,1,14.99
2010_AutoParts_Coupon,t,n,898,10,56,2010/8/5,2,15.15
2010_AutoParts_Coupon,t,n,897,0,56,2010/8/5,1,17
2010_AutoParts_Coupon,t,n,896,10,62,2010/8/5,6,18
2010_AutoParts_Coupon,c,n,1270,10,34,2010/8/5,1,19.35
2010_AutoParts_Coupon,t,n,895,0,20,2010/8/5,1,20.5
2010_AutoParts_Coupon,t,n,894,0,56,2010/8/5,1,20.5
2010_AutoParts_Coupon,t,n,893,0,24,2010/8/5,1,21.99
2010_AutoParts_Coupon,t,n,892,10,46,2010/8/5,1,24.99
2010_AutoParts_Coupon,c,n,1268,0,56,2010/8/5,1,25
2010_AutoParts_Coupon,t,n,891,0,60,2010/8/5,1,26.25
2010_AutoParts_Coupon,t,y,484,0,48,2010/8/5,1,29.74
2010_AutoParts_Coupon,t,y,408,10,46,2010/8/5,2,32.99
2010_AutoParts_Coupon,c,n,1272,0,48,2010/8/5,2,35
2010_AutoParts_Coupon,t,y,410,0,38,2010/8/5,2,37.94
2010_AutoParts_Coupon,t,y,409,0,38,2010/8/5,5,45.55
2010_AutoParts_Coupon,c,n,1239,0,37,2010/8/5,1,47.79
2010_AutoParts_Coupon,t,n,886,0,48,2010/8/5,1,53.01
2010_AutoParts_Coupon,t,n,885,0,34,2010/8/5,1,63.8
2010_AutoParts_Coupon,t,n,884,0,32,2010/8/5,1,67.66
2010_AutoParts_Coupon,t,n,883,0,34,2010/8/5,2,81.01
2010_AutoParts_Coupon,t,n,882,10,50,2010/8/5,1,120
2010_AutoParts_Coupon,t,n,881,0,48,2010/8/5,2,150.11
2010_AutoParts_Coupon,t,n,880,0,38,2010/8/5,1,200
2010_AutoParts_Coupon,t,n,879,10,56,2010/8/5,1,200
2010_AutoParts_Coupon,t,n,239,0,46,2010/8/5,1,5100
2010_AutoParts_Coupon,t,n,956,10,40,2010/8/6,1,0.99
2010_AutoParts_Coupon,t,n,955,10,48,2010/8/6,1,0.99
2010_AutoParts_Coupon,t,n,957,10,56,2010/8/6,1,0.99
2010_AutoParts_Coupon,t,n,954,0,33,2010/8/6,1,1.25
2010_AutoParts_Coupon,t,n,953,0,66,2010/8/6,1,1.25
2010_AutoParts_Coupon,t,n,952,0,70,2010/8/6,1,3.25
2010_AutoParts_Coupon,t,n,951,10,46,2010/8/6,1,3.5
2010_AutoParts_Coupon,t,n,950,0,48,2010/8/6,1,4
2010_AutoParts_Coupon,t,n,949,0,40,2010/8/6,1,4.98
2010_AutoParts_Coupon,t,n,948,10,50,2010/8/6,1,4.99
2010_AutoParts_Coupon,t,n,947,0,64,2010/8/6,1,5.09
2010_AutoParts_Coupon,t,n,946,10,62,2010/8/6,5,7.24
2010_AutoParts_Coupon,t,n,945,0,30,2010/8/6,1,8.25
2010_AutoParts_Coupon,t,n,944,0,50,2010/8/6,1,8.99
2010_AutoParts_Coupon,t,n,943,0,60,2010/8/6,1,10.25
2010_AutoParts_Coupon,t,n,942,0,50,2010/8/6,2,10.99
2010_AutoParts_Coupon,t,n,941,0,36,2010/8/6,2,11.95
2010_AutoParts_Coupon,t,n,940,0,40,2010/8/6,2,13.5
2010_AutoParts_Coupon,t,n,939,0,34,2010/8/6,2,13.73
2010_AutoParts_Coupon,t,n,938,10,64,2010/8/6,5,13.95
2010_AutoParts_Coupon,t,n,937,10,40,2010/8/6,1,15.5
2010_AutoParts_Coupon,t,n,936,0,40,2010/8/6,1,15.64
2010_AutoParts_Coupon,t,y,451,0,48,2010/8/6,1,17.38
2010_AutoParts_Coupon,t,y,412,10,50,2010/8/6,1,19.99
2010_AutoParts_Coupon,t,n,933,10,50,2010/8/6,2,21.5
2010_AutoParts_Coupon,t,n,932,10,56,2010/8/6,4,24.33
2010_AutoParts_Coupon,c,n,1228,10,52,2010/8/6,1,25
2010_AutoParts_Coupon,c,n,1284,10,28,2010/8/6,2,34.01
2010_AutoParts_Coupon,t,n,931,0,48,2010/8/6,1,39.99
2010_AutoParts_Coupon,t,y,411,0,62,2010/8/6,1,40.05
2010_AutoParts_Coupon,c,n,1192,10,42,2010/8/6,1,40.99
2010_AutoParts_Coupon,t,y,450,0,62,2010/8/6,2,86.95
2010_AutoParts_Coupon,t,n,928,0,48,2010/8/6,1,99.76
2010_AutoParts_Coupon,t,n,927,10,64,2010/8/6,1,99.99
2010_AutoParts_Coupon,t,n,926,0,50,2010/8/6,1,175
2010_AutoParts_Coupon,t,n,925,0,48,2010/8/6,1,182.99
2010_AutoParts_Coupon,t,n,924,0,50,2010/8/6,1,199.99
2010_AutoParts_Coupon,t,n,923,0,32,2010/8/6,1,274.99
2010_AutoParts_Coupon,t,n,984,10,34,2010/8/7,1,0.75
2010_AutoParts_Coupon,t,n,983,10,56,2010/8/7,1,1.04
2010_AutoParts_Coupon,t,n,982,10,62,2010/8/7,1,2.01
2010_AutoParts_Coupon,t,n,981,0,46,2010/8/7,1,2.25
2010_AutoParts_Coupon,t,n,980,0,48,2010/8/7,1,3.25
2010_AutoParts_Coupon,t,n,979,0,48,2010/8/7,1,3.5
2010_AutoParts_Coupon,t,n,978,10,24,2010/8/7,1,6.01
2010_AutoParts_Coupon,t,n,977,10,54,2010/8/7,2,6.34
2010_AutoParts_Coupon,t,n,976,10,38,2010/8/7,1,6.45
2010_AutoParts_Coupon,c,n,1226,0,56,2010/8/7,1,9
2010_AutoParts_Coupon,t,n,975,0,50,2010/8/7,1,9.95
2010_AutoParts_Coupon,t,n,974,0,48,2010/8/7,1,9.99
2010_AutoParts_Coupon,t,n,973,0,20,2010/8/7,1,10.5
2010_AutoParts_Coupon,t,n,972,0,62,2010/8/7,1,11.51
2010_AutoParts_Coupon,t,y,483,0,50,2010/8/7,3,11.97
2010_AutoParts_Coupon,t,y,452,10,32,2010/8/7,2,13.4
2010_AutoParts_Coupon,t,y,482,10,43,2010/8/7,2,17.99
2010_AutoParts_Coupon,t,n,968,0,50,2010/8/7,1,18.95
2010_AutoParts_Coupon,t,n,967,10,50,2010/8/7,3,22.56
2010_AutoParts_Coupon,t,n,966,10,38,2010/8/7,1,22.99
2010_AutoParts_Coupon,t,n,965,10,56,2010/8/7,6,28.01
2010_AutoParts_Coupon,t,n,964,10,56,2010/8/7,1,30
2010_AutoParts_Coupon,c,n,1216,10,56,2010/8/7,3,35.26
2010_AutoParts_Coupon,t,n,963,0,56,2010/8/7,13,36.5
2010_AutoParts_Coupon,c,n,1244,10,56,2010/8/7,2,43.96
2010_AutoParts_Coupon,t,n,962,0,66,2010/8/7,1,74.99
2010_AutoParts_Coupon,t,n,961,0,60,2010/8/7,1,107.49
2010_AutoParts_Coupon,t,y,484,0,48,2010/8/7,3,145
2010_AutoParts_Coupon,t,n,959,0,40,2010/8/7,1,219.99
2010_AutoParts_Coupon,t,n,958,0,20,2010/8/7,4,405.98
2010_AutoParts_Coupon,t,y,410,0,38,2010/8/8,1,0.49
2010_AutoParts_Coupon,t,y,408,10,46,2010/8/8,1,0.99
2010_AutoParts_Coupon,t,y,409,0,38,2010/8/8,1,2.5
2010_AutoParts_Coupon,t,n,1023,10,62,2010/8/8,2,2.85
2010_AutoParts_Coupon,t,n,1022,10,64,2010/8/8,1,3.25
2010_AutoParts_Coupon,t,n,1021,10,60,2010/8/8,1,3.58
2010_AutoParts_Coupon,t,n,1020,0,40,2010/8/8,1,3.99
2010_AutoParts_Coupon,t,n,1019,0,36,2010/8/8,1,6.99
2010_AutoParts_Coupon,t,n,1018,10,46,2010/8/8,1,7.5
2010_AutoParts_Coupon,t,n,1017,10,70,2010/8/8,1,8
2010_AutoParts_Coupon,t,n,1016,10,26,2010/8/8,1,9.5
2010_AutoParts_Coupon,t,n,1015,0,50,2010/8/8,1,9.89
2010_AutoParts_Coupon,t,n,1014,10,33,2010/8/8,1,9.99
2010_AutoParts_Coupon,t,n,1013,0,36,2010/8/8,1,10
2010_AutoParts_Coupon,t,n,1012,0,24,2010/8/8,1,10.58
2010_AutoParts_Coupon,t,n,1011,10,56,2010/8/8,1,11.5
2010_AutoParts_Coupon,t,n,1010,10,56,2010/8/8,3,11.51
2010_AutoParts_Coupon,t,n,1009,10,56,2010/8/8,1,11.59
2010_AutoParts_Coupon,t,n,1008,10,56,2010/8/8,1,12.48
2010_AutoParts_Coupon,t,n,1007,0,34,2010/8/8,14,13.47
2010_AutoParts_Coupon,t,n,1006,10,42,2010/8/8,1,15.38
2010_AutoParts_Coupon,t,n,1005,0,50,2010/8/8,2,15.98
2010_AutoParts_Coupon,t,n,1004,10,54,2010/8/8,1,16.5
2010_AutoParts_Coupon,c,n,1264,10,56,2010/8/8,1,18.24
2010_AutoParts_Coupon,t,n,1003,0,31,2010/8/8,1,20.5
2010_AutoParts_Coupon,t,n,1002,10,52,2010/8/8,1,22.09
2010_AutoParts_Coupon,t,n,1001,10,50,2010/8/8,3,23
2010_AutoParts_Coupon,t,n,1000,0,38,2010/8/8,1,24.5
2010_AutoParts_Coupon,t,n,999,0,33,2010/8/8,1,25
2010_AutoParts_Coupon,t,n,998,0,56,2010/8/8,1,25.95
2010_AutoParts_Coupon,t,n,997,0,22,2010/8/8,1,26
2010_AutoParts_Coupon,t,n,996,10,40,2010/8/8,2,28.98
2010_AutoParts_Coupon,c,n,1217,10,60,2010/8/8,2,29.98
2010_AutoParts_Coupon,c,n,1175,0,48,2010/8/8,1,30.99
2010_AutoParts_Coupon,t,n,995,10,54,2010/8/8,1,34
2010_AutoParts_Coupon,t,n,994,0,48,2010/8/8,1,34.99
2010_AutoParts_Coupon,t,n,993,10,40,2010/8/8,1,35.99
2010_AutoParts_Coupon,t,n,992,10,56,2010/8/8,7,37.83
2010_AutoParts_Coupon,t,n,991,0,-99,2010/8/8,1,40
2010_AutoParts_Coupon,t,n,990,10,38,2010/8/8,1,60
2010_AutoParts_Coupon,t,n,989,0,48,2010/8/8,2,74.97
2010_AutoParts_Coupon,t,n,988,0,48,2010/8/8,3,86.74
2010_AutoParts_Coupon,t,n,987,0,60,2010/8/8,1,109.77
2010_AutoParts_Coupon,t,y,411,0,62,2010/8/8,1,132.5
2010_AutoParts_Coupon,t,n,985,0,38,2010/8/8,2,295
2010_AutoParts_Coupon,t,n,1059,0,31,2010/8/9,1,0.99
2010_AutoParts_Coupon,t,n,1060,10,35,2010/8/9,1,0.99
2010_AutoParts_Coupon,c,n,1257,10,28,2010/8/9,1,2.29
2010_AutoParts_Coupon,t,n,1058,10,54,2010/8/9,2,3.41
2010_AutoParts_Coupon,t,n,1057,10,35,2010/8/9,4,4.2
2010_AutoParts_Coupon,t,n,1056,0,72,2010/8/9,1,6.95
2010_AutoParts_Coupon,t,n,1055,0,60,2010/8/9,1,6.99
2010_AutoParts_Coupon,t,n,1054,0,34,2010/8/9,1,8.99
2010_AutoParts_Coupon,t,n,1053,10,54,2010/8/9,1,10.55
2010_AutoParts_Coupon,t,n,1052,0,34,2010/8/9,1,10.68
2010_AutoParts_Coupon,t,n,1051,10,50,2010/8/9,2,10.78
2010_AutoParts_Coupon,t,n,1050,0,60,2010/8/9,1,11.49
2010_AutoParts_Coupon,c,n,1173,0,56,2010/8/9,2,12.24
2010_AutoParts_Coupon,t,n,1049,0,40,2010/8/9,1,12.5
2010_AutoParts_Coupon,t,n,1048,0,30,2010/8/9,1,12.95
2010_AutoParts_Coupon,t,n,1047,0,33,2010/8/9,1,12.98
2010_AutoParts_Coupon,t,n,1046,10,24,2010/8/9,1,16
2010_AutoParts_Coupon,t,n,1045,10,64,2010/8/9,5,17.33
2010_AutoParts_Coupon,t,n,1044,10,40,2010/8/9,1,18.03
2010_AutoParts_Coupon,t,n,1043,0,40,2010/8/9,1,19
2010_AutoParts_Coupon,t,n,1042,10,28,2010/8/9,1,19.88
2010_AutoParts_Coupon,t,n,1041,0,48,2010/8/9,1,20.5
2010_AutoParts_Coupon,t,n,1040,0,28,2010/8/9,1,20.99
2010_AutoParts_Coupon,t,y,451,0,48,2010/8/9,1,27
2010_AutoParts_Coupon,t,y,412,10,50,2010/8/9,5,33.43
2010_AutoParts_Coupon,t,y,484,0,48,2010/8/9,1,41
2010_AutoParts_Coupon,t,y,450,0,62,2010/8/9,1,45
2010_AutoParts_Coupon,t,n,1035,0,46,2010/8/9,1,49.99
2010_AutoParts_Coupon,t,n,1034,10,24,2010/8/9,1,51
2010_AutoParts_Coupon,t,n,1033,0,20,2010/8/9,2,54.9
2010_AutoParts_Coupon,t,n,1032,10,46,2010/8/9,1,55
2010_AutoParts_Coupon,t,n,1031,0,38,2010/8/9,1,63.86
2010_AutoParts_Coupon,c,n,1262,0,36,2010/8/9,1,65
2010_AutoParts_Coupon,t,n,1030,10,44,2010/8/9,1,67.98
2010_AutoParts_Coupon,t,n,1029,10,42,2010/8/9,3,78.24
2010_AutoParts_Coupon,t,n,1028,0,24,2010/8/9,1,84.99
2010_AutoParts_Coupon,c,n,1256,0,48,2010/8/9,1,119
2010_AutoParts_Coupon,t,n,1027,0,38,2010/8/9,2,288
2010_AutoParts_Coupon,t,n,1100,10,34,2010/8/10,1,0.01
2010_AutoParts_Coupon,t,n,1098,0,36,2010/8/10,1,0.99
2010_AutoParts_Coupon,t,n,1099,10,46,2010/8/10,1,0.99
2010_AutoParts_Coupon,t,n,1097,10,32,2010/8/10,2,2
2010_AutoParts_Coupon,t,n,1096,0,24,2010/8/10,2,2.5
2010_AutoParts_Coupon,t,n,1095,10,50,2010/8/10,1,2.81
2010_AutoParts_Coupon,t,n,1094,10,64,2010/8/10,1,3.25
2010_AutoParts_Coupon,c,n,1205,10,34,2010/8/10,2,3.96
2010_AutoParts_Coupon,t,n,1093,10,35,2010/8/10,1,3.99
2010_AutoParts_Coupon,t,n,1092,10,64,2010/8/10,1,4.25
2010_AutoParts_Coupon,c,n,1242,10,64,2010/8/10,2,4.82
2010_AutoParts_Coupon,t,n,1090,10,35,2010/8/10,1,6.52
2010_AutoParts_Coupon,t,n,1089,10,54,2010/8/10,1,6.53
2010_AutoParts_Coupon,t,n,1088,10,52,2010/8/10,1,7.77
2010_AutoParts_Coupon,t,n,1087,0,54,2010/8/10,1,9.25
2010_AutoParts_Coupon,t,n,1086,0,31,2010/8/10,1,9.89
2010_AutoParts_Coupon,t,n,1064,10,24,2010/8/10,2,9.99
2010_AutoParts_Coupon,t,n,1085,10,26,2010/8/10,1,9.99
2010_AutoParts_Coupon,t,n,1084,0,60,2010/8/10,1,10.25
2010_AutoParts_Coupon,t,n,1083,10,26,2010/8/10,1,10.99
2010_AutoParts_Coupon,t,n,1082,0,66,2010/8/10,1,10.99
2010_AutoParts_Coupon,t,n,1081,0,35,2010/8/10,1,14.98
2010_AutoParts_Coupon,t,n,1080,0,76,2010/8/10,6,17.02
2010_AutoParts_Coupon,t,n,1079,0,48,2010/8/10,1,17.5
2010_AutoParts_Coupon,t,n,1061,0,38,2010/8/10,4,18
2010_AutoParts_Coupon,t,n,1078,0,50,2010/8/10,1,20
2010_AutoParts_Coupon,t,n,1077,10,34,2010/8/10,1,23.68
2010_AutoParts_Coupon,t,n,1076,10,44,2010/8/10,1,26
2010_AutoParts_Coupon,c,n,1176,0,22,2010/8/10,1,28
2010_AutoParts_Coupon,t,y,482,10,43,2010/8/10,1,29.77
2010_AutoParts_Coupon,t,y,483,0,50,2010/8/10,1,35.95
2010_AutoParts_Coupon,t,y,408,10,46,2010/8/10,1,36.9
2010_AutoParts_Coupon,t,n,1072,0,22,2010/8/10,1,38
2010_AutoParts_Coupon,t,n,1071,0,24,2010/8/10,2,43.07
2010_AutoParts_Coupon,t,n,1070,0,76,2010/8/10,3,44.99
2010_AutoParts_Coupon,t,n,1069,0,33,2010/8/10,1,45.01
2010_AutoParts_Coupon,c,n,1199,10,64,2010/8/10,1,46
2010_AutoParts_Coupon,t,n,1068,0,44,2010/8/10,1,49.94
2010_AutoParts_Coupon,t,y,452,10,32,2010/8/10,1,50
2010_AutoParts_Coupon,t,n,1067,0,34,2010/8/10,1,60
2010_AutoParts_Coupon,t,y,484,0,48,2010/8/10,3,108.59
2010_AutoParts_Coupon,t,n,1065,0,70,2010/8/10,1,119.99
2010_AutoParts_Coupon,t,n,1063,0,48,2010/8/10,1,209.99
2010_AutoParts_Coupon,t,n,1062,10,42,2010/8/10,4,466.96
2010_AutoParts_Coupon,t,n,1131,10,36,2010/8/11,1,0.99
2010_AutoParts_Coupon,t,n,1132,0,46,2010/8/11,1,0.99
2010_AutoParts_Coupon,t,n,1130,10,54,2010/8/11,1,1.09
2010_AutoParts_Coupon,t,n,1129,0,48,2010/8/11,2,2.07
2010_AutoParts_Coupon,t,n,1128,10,24,2010/8/11,1,2.99
2010_AutoParts_Coupon,t,n,1127,10,78,2010/8/11,1,2.99
2010_AutoParts_Coupon,t,n,1126,10,26,2010/8/11,1,4.95
2010_AutoParts_Coupon,t,n,1125,0,44,2010/8/11,1,6.95
2010_AutoParts_Coupon,t,n,1124,0,44,2010/8/11,1,9.5
2010_AutoParts_Coupon,t,n,1123,0,40,2010/8/11,1,9.95
2010_AutoParts_Coupon,t,n,1122,0,36,2010/8/11,1,9.96
2010_AutoParts_Coupon,t,n,1121,0,66,2010/8/11,2,11.73
2010_AutoParts_Coupon,t,n,1120,10,24,2010/8/11,2,12.8
2010_AutoParts_Coupon,t,n,1119,10,34,2010/8/11,1,12.95
2010_AutoParts_Coupon,t,n,1118,10,46,2010/8/11,1,12.95
2010_AutoParts_Coupon,t,n,1117,0,40,2010/8/11,1,13.5
2010_AutoParts_Coupon,t,n,1116,0,40,2010/8/11,1,14.99
2010_AutoParts_Coupon,t,n,1115,10,35,2010/8/11,8,15.42
2010_AutoParts_Coupon,t,n,1114,0,34,2010/8/11,1,17.5
2010_AutoParts_Coupon,t,n,1113,10,42,2010/8/11,1,17.95
2010_AutoParts_Coupon,t,y,412,10,50,2010/8/11,6,22.14
2010_AutoParts_Coupon,t,y,450,0,62,2010/8/11,1,22.96
2010_AutoParts_Coupon,t,y,410,0,38,2010/8/11,2,23.72
2010_AutoParts_Coupon,t,y,411,0,62,2010/8/11,1,29
2010_AutoParts_Coupon,c,n,1263,10,66,2010/8/11,2,29.92
2010_AutoParts_Coupon,t,n,1108,0,50,2010/8/11,4,34.19
2010_AutoParts_Coupon,t,n,1107,10,52,2010/8/11,2,35
2010_AutoParts_Coupon,t,n,1106,10,64,2010/8/11,3,51.9
2010_AutoParts_Coupon,t,n,1105,0,20,2010/8/11,2,52.79
2010_AutoParts_Coupon,t,n,1104,0,48,2010/8/11,1,54.5
2010_AutoParts_Coupon,t,n,1103,0,76,2010/8/11,2,62.49
2010_AutoParts_Coupon,t,n,1102,10,50,2010/8/11,1,94.32
2010_AutoParts_Coupon,t,n,1101,0,22,2010/8/11,2,99.94
2010_AutoParts_Coupon,t,y,409,0,38,2010/8/11,1,3699.99
2010_AutoParts_Coupon,t,n,1172,0,35,2010/8/12,1,0.11
2010_AutoParts_Coupon,t,n,1171,10,30,2010/8/12,1,0.99
2010_AutoParts_Coupon,t,n,1170,10,42,2010/8/12,1,0.99
2010_AutoParts_Coupon,t,n,1169,10,48,2010/8/12,1,1.99
2010_AutoParts_Coupon,t,n,1168,10,35,2010/8/12,3,2.83
2010_AutoParts_Coupon,t,n,1167,5,36,2010/8/12,1,2.99
2010_AutoParts_Coupon,t,n,1166,0,48,2010/8/12,1,5.5
2010_AutoParts_Coupon,t,n,1165,0,35,2010/8/12,1,5.99
2010_AutoParts_Coupon,t,n,1164,0,50,2010/8/12,1,7.5
2010_AutoParts_Coupon,t,n,1163,10,46,2010/8/12,2,8.94
2010_AutoParts_Coupon,t,n,1162,0,50,2010/8/12,2,9
2010_AutoParts_Coupon,t,n,1161,0,44,2010/8/12,1,12.5
2010_AutoParts_Coupon,t,n,1160,10,50,2010/8/12,1,12.5
2010_AutoParts_Coupon,t,n,1159,10,46,2010/8/12,1,14.38
2010_AutoParts_Coupon,t,n,1157,0,24,2010/8/12,2,16.92
2010_AutoParts_Coupon,t,n,1156,10,32,2010/8/12,1,17.01
2010_AutoParts_Coupon,t,n,1155,0,46,2010/8/12,1,17.49
2010_AutoParts_Coupon,t,n,1154,10,50,2010/8/12,2,18
2010_AutoParts_Coupon,t,n,1152,0,46,2010/8/12,1,19.99
2010_AutoParts_Coupon,t,n,1151,10,38,2010/8/12,1,20.89
2010_AutoParts_Coupon,t,y,484,0,48,2010/8/12,1,22.99
2010_AutoParts_Coupon,t,y,451,0,48,2010/8/12,1,24.98
2010_AutoParts_Coupon,t,n,1148,0,24,2010/8/12,1,28
2010_AutoParts_Coupon,t,n,1147,10,36,2010/8/12,1,31.01
2010_AutoParts_Coupon,t,n,1146,10,36,2010/8/12,1,36
2010_AutoParts_Coupon,t,y,482,10,43,2010/8/12,1,36.5
2010_AutoParts_Coupon,t,n,1144,10,28,2010/8/12,1,37.99
2010_AutoParts_Coupon,t,n,1142,0,38,2010/8/12,2,56
2010_AutoParts_Coupon,t,n,1141,10,46,2010/8/12,1,59.99
2010_AutoParts_Coupon,t,n,1140,10,40,2010/8/12,2,63.99
2010_AutoParts_Coupon,t,n,1139,10,35,2010/8/12,1,95
2010_AutoParts_Coupon,t,n,1138,10,46,2010/8/12,1,119.99
2010_AutoParts_Coupon,t,n,1137,10,52,2010/8/12,1,120
2010_AutoParts_Coupon,t,y,452,10,32,2010/8/12,1,127
2010_AutoParts_Coupon,t,n,1135,10,50,2010/8/12,1,195.01
2010_AutoParts_Coupon,t,n,1134,0,26,2010/8/12,1,249.95
2010_AutoParts_Coupon,t,n,1133,0,38,2010/8/12,4,298
2010_AutoParts_Coupon,t,n,1143,0,52,2010/8/13,1,39.99
2010_AutoParts_Coupon,c,n,1210,10,64,2010/8/14,2,76.95
2010_AutoParts_Coupon,t,n,1158,10,64,2010/8/15,3,15.67
2010_AutoParts_Coupon,t,n,1153,0,72,2010/8/16,1,18.99
2010_AutoParts_Coupon,c,n,1209,10,82,2010/8/17,1,0.99
